idcvlac,autor,nombre,tipo,verificado,nombre_comercial,contrato_registro,lugar,fecha,palabras,areas,sectores
0000948845,"LISETH VIVIANA CAMPO ARCOS, FERNANDO APARICIO URBANO MOLANO",Sistema de Alerta Temprana en el contexto del Internet de Objetos (IoT) para el nivel y caudal de un río,Producción técnica - Prototipo - Industrial,True,,,Colombia,2014,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Hardware y Arquitectura de Computadores, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Telecomunicaciones","Agricultura, pecuaria, silvicultura, explotación forestal - Otro, Agricultura, pecuaria, silvicultura, explotación forestal - Producción animal, incluso servicios veterinarios, Pesca acuicultura y maricultura, Desarrollo rural"
0000948845,"LISETH VIVIANA CAMPO ARCOS, FERNANDO APARICIO URBANO MOLANO",Red de sensores inalámbricos para la gestión de información en tiempo real de indicadores críticos de calidad física y química del agua para el cultivo de la trucha,Producción técnica - Prototipo - Industrial,True,,,Colombia,2014,,"Ciencias Agrícolas -- Agricultura, Silvicultura y Pesca -- Agricultura, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Telecomunicaciones","Agricultura, pecuaria, silvicultura, explotación forestal - Producción animal, incluso servicios veterinarios, Desarrollo rural, Pesca acuicultura y maricultura"
0000948845,FERNANDO APARICIO URBANO MOLANO,Sistema de medición de nivel de agua en estanques mediante ultrasonido,Producción técnica - Prototipo - Industrial,True,,,Colombia,2010,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Otras Ingenierías y Tecnologías, Ingeniería y Tecnología -- Ingeniería Civil -- Ingeniería Civil","Captación, tratamiento y distribución de agua, limpieza urbana, aguas residuales y actividades conexas, Desarrollo Urbano, Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de material electrónico básico"
0000948845,FERNANDO APARICIO URBANO MOLANO,Coprocesador para la multiplicación en curvas elípticas usando bases normales óptimas sobre GF(2^233),Producción técnica - Prototipo - Industrial,True,,,Colombia,2012,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Hardware y Arquitectura de Computadores","Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación, Otros sectores - Industria Electro-Eletrónica, Desarrollo de programas (software) y prestación de servicios en informática - Otro, Otros sectores - Informática"
0000948845,FERNANDO APARICIO URBANO MOLANO,Unidad de medición inercial para el modelado de vehículos aéreos no tripulados,Producción técnica - Prototipo - Industrial,True,,,Colombia,2004,,"Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Otras Ingenierías y Tecnologías, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Robótica y Control Automático, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Telecomunicaciones","Aeronáutica y espacio, Educación - Otro, Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de material electrónico básico"
0000948845,FERNANDO APARICIO URBANO MOLANO,Red de Sensores Inalámbricos para la monitorización de un cultivo de café,Producción técnica - Prototipo - Industrial,True,,,Colombia,2012,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Telecomunicaciones","Agricultura, pecuaria, silvicultura, explotación forestal - Producción vegetal, Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación, Desarrollo rural"
0000948845,"FERNANDO APARICIO URBANO MOLANO, LISETH VIVIANA CAMPO ARCOS",Red de Sensores Inalámbricos para la monitorización del nivel de agua en un río,Producción técnica - Prototipo - Industrial,True,,,Colombia,2015,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Telecomunicaciones","Captación, tratamiento y distribución de agua, limpieza urbana, aguas residuales y actividades conexas, Desarrollo rural, Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación"
0000381250,FULVIO YESID VIVAS CANTERO,Programador de microcontroladores Motorola HC08,Producción técnica - Prototipo - Industrial,False,,,Colombia,2003,Microcontroladores,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica",Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación
0000013056,"MARIO MUNOZ ORGANERO, CARLOS DELGADO KLOOS, ANGELA CHANTRE ASTAIZA, GUSTAVO ADOLFO RAMIREZ GONZALEZ",NFC Interactive Panel,Producción técnica - Prototipo - Industrial,True,NFC Interactive Panel,,España,2008,"NFC, RFID, Internet de Objetos, mobile learning, Aprendizaje Colaborativo, Comercio Electrónico, Gestion Tecnologica, E Learning, Turismo","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ciencias Sociales -- Ciencias de la Educación -- Educación General (Incluye Capacitación, Pedagogía), Ciencias Sociales -- Economía y Negocios -- Negocios y Management","Desarrollo de programas (software) y prestación de servicios en informática - Consultoría en sistemas de informática, Desarrollo de programas (software) y prestación de servicios en informática - Otras actividades de prestación de servicios en informática, Educación - Otro"
0000013056,"GUSTAVO ADOLFO RAMIREZ GONZALEZ, ANDRES CASTRILLON, ANGELA CHANTRE ASTAIZA, JAVIER ALEXANDER HURTADO HUACA",Sistema Piloto de Trazabilidad Turística,Producción técnica - Prototipo - Industrial,True,,Convenio de Cooperación Interinstitucional No 10912010 celebrado entre la Gobernación del Cauca y la Universidad del Cauca ,Colombia,2011,"Ambientes de Desarrollo, Aplicaciones web, Arquitecturas, Bases de datos, Integración de Sistemas, Servicios Web, Turismo, Telematica, trazabilidad","Ciencias Sociales -- Economía y Negocios -- Economía, Ciencias Sociales -- Economía y Negocios -- Negocios y Management","Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software), Desarrollo de programas (software) y prestación de servicios en informática - Actividades de base de datos, Desarrollo de programas (software) y prestación de servicios en informática - Otro, Otros sectores - Otro"
0000012955,IVAN EDUARDO HERNANDEZ DELGADO,SMART-900 Plataforma para la Prestacion de Servicios de Red Inteligente,Producción técnica - Prototipo - Servicios,True,SMART-900 Plataforma para la Prestacion de Servicios de Red Inteligente,,Colombia,2002,"Redes Inteligentes, Servicios Avanzados de Telecomunicaciones, Sistemas de Conmutación, Telemática","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ciencias Naturales -- Computación y Ciencias de la Información -- Ciencias de la Computación","Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación, Desarrollo de programas (software) y prestación de servicios en informática - Otras actividades de prestación de servicios en informática"
0000012955,"IVAN EDUARDO HERNANDEZ DELGADO, CARLOS ENRIQUE SERRANO CASTANO, EDUARDO ROJAS PINEDA, JOSE FERNAN MARTINEZ ORTEGA, RODRIGO ALBERTO CERON MARTINEZ, FABIO ERNESTO TRUJILLO CERON",Control Electrónico de Armarios para la Red Telef,Producción técnica - Prototipo - Industrial,False,,,Colombia,1996,"desarrollo software, ingeniería de software, telefonía, Sistemas de Conmutación, Sistema de Tiempo Real","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Administración pública, defensa y seguridad social - Política económica y administración pública en general"
0000012947,"JOSE FERNAN MARTINEZ ORTEGA, CARLOS ENRIQUE SERRANO CASTANO, EDUARDO ROJAS PINEDA, IVAN HERNANDEZ DELGADO, RODRIGO ALBERTO CERON MARTINEZ, FABIO ERNESTO TRUJILLO CERON",Control Electrónico de Armarios para la Red Telef,Producción técnica - Prototipo - Industrial,False,,,Colombia,1996,"telefonía, Sistemas de Conmutación, Sistema de Tiempo Real, ingeniería de software, desarrollo software","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación, Otros sectores - Informática, Desarrollo de programas (software) y prestación de servicios en informática - Otras actividades de prestación de servicios en informática"
0000082749,JUAN DAVID RINCON PATINO,RobotGameNFC,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería de Sistemas y Comunicaciones, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Telecomunicaciones",
0000875830,MARY CRISTINA CARRASCAL REYES,SMART-900 Plataforma para la Prestacion de Servicios de Red Inteligente,Producción técnica - Prototipo - Industrial,False,,,Colombia,2002,,,"Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación, Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)"
0000013030,"RODRIGO ALBERTO CERON MARTINEZ, EDUARDO ROJAS PINEDA, ADOLFO PLAZAS TENORIO, ALVARO RENDON GALLON, RAFAEL RENGIFO PRADO",Concentrador para 384 abonados telefónicos. Fase 1,Producción técnica - Prototipo - Industrial,True,,,Colombia,1991,"telefonía, Sistemas de Conmutación, Sistema de Tiempo Real, ingeniería de software, desarrollo software","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Administración pública, defensa y seguridad social - Política económica y administración pública en general"
0000012963,"FABIO ERNESTO TRUJILLO CERON, IVAN HERNANDEZ DELGADO, JOSE FERNAN MARTINEZ ORTEGA, EDUARDO ROJAS PINEDA, CARLOS ENRIQUE SERRANO CASTANO, RODRIGO ALBERTO CERON MARTINEZ",Control Electrónico de Armarios para la Red Telef,Producción técnica - Prototipo - Industrial,True,,,Colombia,1996,"Telefonía, Sistemas de Conmutación, Sistema de Tiempo Real, Ingeniería del software, Desarrollo software","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ciencias Naturales -- Computación y Ciencias de la Información -- Ciencias de la Computación","Administración pública, defensa y seguridad social - Política económica y administración pública en general"
0000012963,"FERNANDO ANTONIO ARISTIZABAL OSSA, EDUARDO ROJAS PINEDA, ADOLFO PLAZAS TENORIO, RODRIGO ALBERTO CERON MARTINEZ, CARLOS ARTURO LEON R, MARIO ANDRES VERGARA E, GUSTAVO CASTELLANOS, EUGENIO TAMURA",Concentrador Telefónico Digital. CTD,Producción técnica - Prototipo - Industrial,True,,,Colombia,1994,"Telefonía, Sistemas de Conmutación, Sistema de Tiempo Real, Ingeniería del software, Desarrollo software","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ciencias Naturales -- Computación y Ciencias de la Información -- Ciencias de la Computación","Administración pública, defensa y seguridad social - Política económica y administración pública en general"
0000012963,"RAFAEL RENGIFO PRADO, EDUARDO ROJAS PINEDA, ADOLFO PLAZAS TENORIO, ALVARO RENDON GALLON, RODRIGO ALBERTO CERON MARTINEZ, CARLOS ARTURO LEON R, IVAN SANCHEZ",Concentrador para 384 abonados telefónicos. Fase 1,Producción técnica - Prototipo - Industrial,True,,,Colombia,1991,"Telefonía, Sistemas de Conmutación, Sistema de Tiempo Real, Ingeniería del software, Desarrollo software","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Administración pública, defensa y seguridad social - Política económica y administración pública en general"
0000047906,ALVARO ANTONIO CORREAL CORTES,Videojuego Pwesa´n Piyaka- Aprender Jugando,Producción técnica - Prototipo - Industrial,True,,,Colombia,2015,"Pwesa´n Piyaka- Aprender Jugando, Nasa Yuwe, Cabildo Resguardo Indígena de Jambaló","Ciencias Sociales -- Ciencias de la Educación -- Educación General (Incluye Capacitación, Pedagogía)","Educación - Educación preescolar y básica, Otros sectores - Informática"
0000181303,"ARIADNA ROSERO TORRES, GERMINA",TIERRA QUE FLORECE,Producción técnica - Prototipo - Servicios,True,,,Colombia,2017,,,
0000042199,"EDUARD BENAVIDES VILLAMARIN, HUMBERTO POLANCO OSORIO, JEAN ALEJANDRO CUBILLOS ROJAS, OMAR ARLEY ASTAIZA CEBALLOS, DIEGO MAURICIO SANDOVAL CERON",Máquina para desfibrado de fique,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,"Seguridad en el trabajo, Alimentación continua, Diseño CAD-CAM, Diseño de máquinas, Sector fiquero",Ingeniería y Tecnología -- Ingeniería Mecánica -- Mecánica Aplicada,"Fabricación de máquinas y equipos, incluso máquinas-herramientas - Fabricación de máquinas con componentes de mecánica de precisión, Desarrollo rural, Educación - Educación superior"
0001559604,"JHONATAN ISAAC TUMBO RUIZ, ALAN FERNANDO MUNOZ VELASCO, ROBERTH ALEXANDER ORDONEZ COBO",PDHP PROYECTO DE DIVULGACIÓN HISTÓRICA,Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,Humanidades -- Arte -- Diseño,"Educación - Otro, Educación - Educación preescolar y básica"
0001364033,"DIANA CAROLINA CASTRO MUR, JUAN DIEGO OTERO SARMIENTO",Prototipo de captura de humedad del aire para la recolección de agua integrando energías renovables,Producción técnica - Prototipo - Industrial,False,,,Colombia,2021,,"Ciencias Naturales -- Otras Ciencias Naturales -- Otras Ciencias Naturales, Ingeniería y Tecnología -- Ingeniería Ambiental -- Ingeniería Ambiental y Geológica","Agricultura, pecuaria, silvicultura, explotación forestal - Otro, Previsión del tiempo y prospección climática"
0001364033,"JHON ALEXANDER GUERRERO NARVAEZ, JUAN DIEGO OTERO SARMIENTO",PROTOTIPO DE PRÓTESIS ADAPTABLE PARA EXTREMIDADES ANTERIORES EN PERROS,Producción técnica - Prototipo - Industrial,False,,,Colombia,2021,,"Ciencias Médicas y de la Salud -- Otras Ciencias Médicas -- Otras Ciencias Médicas, Ingeniería y Tecnología -- Ingeniería Médica -- Ingeniería Médica, Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Otras Ingenierías y Tecnologías","Fabricación de máquinas, aparatos y materialies eléctricos"
0000124628,LUIS ENRIQUE GARZON VELA,Prototipo software ARCHINET,Producción técnica - Prototipo - Industrial,True,,,Colombia,2018,,,
0000124628,LUIS ENRIQUE GARZON VELA,Prototipo Software MECAPS,Producción técnica - Prototipo - Industrial,True,,,Colombia,2017,,,
0001601700,SANDRA MILENA ENRIQUEZ TROCHEZ,Prototipo para el monitoreo de señales fisiológicas en pequeños animales (Perros y Gatos),Producción técnica - Prototipo - Industrial,False,,,Colombia,2008,,,
0001433528,VICTOR ALFONSO RIASCOS MENDEZ,Cocinando enSeñas,Producción técnica - Prototipo - Industrial,False,,,Colombia,2018,,,
0001433528,VICTOR ALFONSO RIASCOS MENDEZ,El chef enSeña,Producción técnica - Prototipo - Industrial,True,,,Colombia,2017,,,
0001469138,"HECTOR SAMUEL VILLADA CASTILLO, CAMILO ELIAS MONTILLA BUITRAGO, KAREN DELGADO DELGADO, GIOVANNI ALEJANDRO VARONA BELTRAN",PELICULAS BIODEGRADABLES PARA LA FABRICACION DE GUANTES PARA EL CONSUMO DE ALIMENTOS,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,,,
0001469138,"CAMILO ELIAS MONTILLA BUITRAGO, KAREN DELGADO DELGADO, HECTOR SAMUEL VILLADA CASTILLO, ELSA SUSANA CAJIAO BUITRON, ALCY RENE CERON MOSQUERA",PLATO DESECHABLE BIODEGRADABLE ELABORADO A PARTIR DE HARINA DE YUCA,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,,,
0001422836,"DIEGO FABIAN JOAQUI DAZA, GERMAN ANTONIO ARBOLEDA MUNOZ, JHON JAIRO PALECHOR TROCHEZ, HECTOR VILLADA CASTILLO, PEDRO ALBAN BOLANOS",BOLSA BIODEGRADABLE PARA ALMÁCIGOS DE CAFÉS ESPECIALES,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,,,
0001398837,"HUGO ALEXANDER MARTINEZ CORREA, ELIANA MARCELA VELEZ ERAZO",Prototipo experimental de Extracción Asistida con Microondas,Producción técnica - Prototipo - Servicios,False,,,Colombia,2012,"Compuestos activos, Antioxidantes","Ingeniería y Tecnología -- Ingeniería Química -- Ingeniería Química (Plantas y Productos), Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Alimentos y Bebidas",Educación - Educación superior
0001347185,"HECTOR SAMUEL VILLADA CASTILLO, ELSA SUSANA CAJIAO BUITRON, ALCY RENE CERON MOSQUERA",MATERIAL COMPUESTO A PARTIR DE AFRECHO DE YUCA PARA LA FABRICACIÓN DE RECIPIENTES Y ENVASES BIODEGRADABLES,Producción técnica - Prototipo - Industrial,True,,,Colombia,2018,,"Ingeniería y Tecnología -- Ingeniería de los Materiales -- Compuestos (Laminados, Plásticos Reforzados, Fibra Sintéticas y Naturales)",Desarrollo de nuevos materiales
0001347185,"HECTOR SAMUEL VILLADA CASTILLO, ELSA SUSANA CAJIAO BUITRON, KAREN LORENA DELGADO MUNOZ, CAMILO ELIAS MONTILLA BUITRAGO, ALCY RENE CERON MOSQUERA",PLATO DESECHABLE BIODEGRADABLE ELABORADO A PARTIR DE HARINA DE YUCA,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,,"Ingeniería y Tecnología -- Ingeniería de los Materiales -- Compuestos (Laminados, Plásticos Reforzados, Fibra Sintéticas y Naturales)","Desarrollo de nuevos materiales, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001520249,"HECTOR SAMUEL VILLADA CASTILLO, DIEGO FABIAN JOAQUI DAZA, PEDRO ALBAN BOLANOS, GERMAN ANTONIO ARBOLEDA MUNOZ, JHON JAIRO PALECHOR TROCHEZ",BOLSA BIODEGRADABLE PARA ALMÁCIGOS DE CAFÉS ESPECIALES,Producción técnica - Prototipo - Industrial,True,,,Colombia,2017,,,
0000270792,"HAROLD AUGUSTO ACOSTA ZULETA, ROONEY LLOYD",Diseño y desarrollo de un vaporizador de laboratorio para producir hojuelas de sorgo,Producción técnica - Prototipo - Industrial,True,,,Estados Unidos,1996,"Steam flaking, Sorghum processing, Sorghum utilization, Sorghum nutritional enhancement, Physico-chemical properties of sorghum",Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Alimentos y Bebidas,
0000270792,"HAROLD AUGUSTO ACOSTA ZULETA, HECTOR SAMUEL VILLADA",Termoplástico biodegradable a partir de almidón agrio de yuca,Producción técnica - Prototipo - Industrial,True,,,Colombia,2003,"Almidón agrio, Aprovechamiento de residuos y desechos, Bioempaques, transformacion de almidones",Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Alimentos y Bebidas,
0000270792,"HAROLD AUGUSTO ACOSTA ZULETA, HECTOR SAMUEL VILLADA",Termoplástico biodegradable a partir de harina de yuca,Producción técnica - Prototipo - Industrial,True,,,Colombia,2003,"Aprovechamiento de residuos y desechos, Bioempaques, Extrusión de alimentos, Estandarización de proceso",Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Alimentos y Bebidas,
0001471135,"JHON JAIRO PALECHOR TROCHEZ, HECTOR SAMUEL VILLADA CASTILLO, DIEGO FABIAN JOAQUI DAZA, PEDRO ALBAN BOLANOS, GERMAN ANTONIO ARBOLEDA MUNOZ",BOLSA BIODEGRADABLE PARA ALMÁCIGOS DE CAFÉS ESPECIALES,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,,,
0000373770,JOSE FERNANDO SOLANILLA DUQUE,Fulones de prueba para curtición de pieles,Producción técnica - Prototipo - Industrial,True,,,Colombia,2008,"Fulones, Curtiembres, Tenería",Ingeniería y Tecnología -- Ingeniería Química -- Ingeniería de Procesos,"Fabricación de máquinas, aparatos y materialies eléctricos"
0001469139,"CAMILO ELIAS MONTILLA BUITRAGO, KAREN DELGADO DELGADO, ELSA SUSANA CAJIAO BUITRON, HECTOR SAMUEL VILLADA CASTILLO, ALCY RENE CERON MOSQUERA",PLATO DESECHABLE BIODEGRADABLE ELABORADO A PARTIR DE HARINA DE YUCA,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,,,
0001469139,"KAREN DELGADO DELGADO, CAMILO ELIAS MONTILLA BUITRAGO, GIOVANNI ALEJANDRO VARONA BELTRAN, HECTOR SAMUEL VILLADA CASTILLO",PELICULAS BIODEGRADABLES PARA LA FABRICACION DE GUANTES PARA EL CONSUMO DE ALIMENTOS,Producción técnica - Prototipo - Industrial,True,,,Colombia,2016,,,
